name,address,gmap_id,latitude,longitude,category,hours,time,rating,text,has_email,has_phone,has_telegram,has_whatsapp,has_dm_request
Cyclewise Inc.,"Cyclewise Inc., 130 Ethan Allen Hwy, New Haven, VT 05472",0x4cb5677b76725955:0x44733bd5c986098f,44.050235,-73.1642215,"['Motorcycle dealer', 'ATV dealer', 'Ducati dealer', 'Motorcycle repair shop', 'Store', 'Suzuki motorcycle dealer', 'Used motorcycle dealer']","[['Saturday', '9AM–4PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",2018-06-15 23:38:13 EDT,1.0,"Worst customer service I have experienced at a dealership, would not recommend. Had a flat tire on my FJ-09, recently moved to the area, decided to give this place a shot. Called them and told them specifically which tire I wanted, told me they had it in stock and I had them install it. During pick up I didn't look too much at the tire besides the fact it was the brand I wanted and not flat. Once getting home I inspected the bike and realized they had not installed the tire I had asked for. I then called Patrick in service at cyclewise and he instantly told me this was not something he could help me with and this was between me and one of the owners Tamara, he refused to offer any help in the matter. I then asked to speak with Tamara, who he said was busy, so I left a message. After no response I called the next day, was told Tamara was available and then left on hold for a half hour. Called two more times leaving a message both times, never got a call back. The whole experience came off as unprofessional and the staff immature, I will not be returning.",False,False,False,False,True
Chris Prushko Master Plumber,"Chris Prushko Master Plumber, 34 Chrisemily Ln, Milton, VT 05468",0x4cca73f37bb4666d:0x2041743686f1eef9,44.6299584,-73.1349645,"['Plumber', 'Air conditioning contractor', 'Bathroom remodeler', 'Contractor', 'Gasfitter', 'Heating contractor', 'HVAC contractor', 'Kitchen remodeler', 'Remodeler']","[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]",2020-09-21 18:48:04 EDT,1.0,"Installed a faulty water heater. Lasted less than 2 months. Paid over a thousand. Hunted him down, gave me a time and never showed. Tried to message and call with no response for days. Had to pay someone else another thousand to replace it. NEVER HIRE THIS PERSON!!!!",False,False,False,False,True
Chris Prushko Master Plumber,"Chris Prushko Master Plumber, 34 Chrisemily Ln, Milton, VT 05468",0x4cca73f37bb4666d:0x2041743686f1eef9,44.6299584,-73.1349645,"['Plumber', 'Air conditioning contractor', 'Bathroom remodeler', 'Contractor', 'Gasfitter', 'Heating contractor', 'HVAC contractor', 'Kitchen remodeler', 'Remodeler']","[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]",2020-07-22 11:00:29 EDT,2.0,"We had 6 separate appointments (four of which they were late stating emergent calls and two no-shows). On Saturday 6/27/2020, I was told I was a priority 1, since my old on demand system croaked, but he didn’t show up until 4pm (texting me at 12:47pm stating he had an emergency call even though I was priority). They installed our on demand hot water system and I paid in full on 6/28/2020 thinking they were done, but they still have yet to come back to finish the PVC work outside and exposed insulation (picture shown). Also, we were to have an appointment on Thursday 7/16/2020 at 9am, which he no-showed, never contacted us until the next day, but read the message at 4:40pm that Thursday (picture shown). On Monday 7/20/2020, we called asking when he was going to finish his work and give us an invoice, at first he said I was breaking up, but called back and said he would be here Tuesday 7/21/2020 at 9am, but he no-showed (both calls were recorded)... and he still hasn’t responded. Lastly, they are withholding my invoice that I need from the install on 6/28/2020 that I need to submit to Vermont Gas for a rebate. They also knew at the time of install that I am looking at being furloughed in August. So, yes, I do not recommend this company.",False,False,False,False,True
Rutland Free Library,"Rutland Free Library, 10 Court St, Rutland, VT 05701",0x89e024617f2f5a7b:0xff0a7d1ea8b03760,43.607235,-72.975258,['Public library'],"[['Saturday', '10AM–5PM'], ['Sunday', 'Closed'], ['Monday', '10AM–5:30PM'], ['Tuesday', '10AM–8:30PM'], ['Wednesday', '10AM–5:30PM'], ['Thursday', '10AM–5:30PM'], ['Friday', '10AM–5:30PM']]",2018-04-27 13:34:07 EDT,1.0,Closed to the public. I am a hard worker tax payer and I was denied acess on 4/27 at 1:30 pm.,False,False,False,False,True
Garvey Nissan,"Garvey Nissan, 78 Rte 7b N, Clarendon, VT 05759",0x89e026b22a1fc99b:0x52e97dc38dad5d2a,43.5723228,-72.9668197,['Nissan dealer'],"[['Saturday', '9AM–5PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",2020-10-19 09:57:41 EDT,1.0,"Bought my 2020 rogue there on 12/31/19 and had to resign finance papers 3 additional times because initials were in wrong places everytime and bank would send back. Last signing was on 2/6/20, made me lose a little faith in them. Then had to get my sensor recalibrated because I had to get windshield replaced. Called, they said they could do it, take a couple hrs. I live 1.5hr away so I had to get time off of work to do this. Got there and they said it might take more time, never offered me a courtesy vehicle. Was there for 4 hrs, right up until they closed, it was a Friday, told me they couldn't figure it out and had to wait for IT to call them back. Once I left all my sensor warning lights were on, which weren't on before. Called and left message that I was worried could they call back on Monday. No call Monday. Called them Tuesday, had to get called back and was told I could bring it in but would have to leave car there overnight and it would take several hours, so I would've had to take 1 to 2 more days off to do that. Ended up going to a different dealership took an hour and a half. This past Friday went there to get the rust, paint and fabric protection done. They left wax unbuffed all over my car. About 1/3 of my car still had wax on it and they got it all over the plastic trim. Called and talked to receptionist and was told it's easy to get off with a towel, but I paid for them to do it AND it doesn't come off of plastic that easily and I don't think she realized how MUCH was left on. Said she'd leave a message with GM, haven't heard from anyone yet. Really hope I can just go to a different dealership for all of my warranty stuff. Hate to complain but doesn't seem like they care anyways: /",False,False,False,False,True
Dunkin',"Dunkin', 43 E Main St, Wilmington, VT 05363",0x89e0e671a03620c5:0x3d3350ca2a87f52a,42.8663671,-72.8675974,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']","[['Saturday', '5AM–8PM'], ['Sunday', '5AM–8PM'], ['Monday', '5AM–8PM'], ['Tuesday', '5AM–8PM'], ['Wednesday', '5AM–8PM'], ['Thursday', '5AM–8PM'], ['Friday', '5AM–8PM']]",2020-07-30 18:22:56 EDT,1.0,"You need better management, they don't answer the phone and its only 630 pm. I just went there lobby locked up, tells you go thru the drive thru and machines are broken down. Hope this is one of the 800 they close .they are horrible",False,False,False,False,True
Dunkin',"Dunkin', 43 E Main St, Wilmington, VT 05363",0x89e0e671a03620c5:0x3d3350ca2a87f52a,42.8663671,-72.8675974,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']","[['Saturday', '5AM–8PM'], ['Sunday', '5AM–8PM'], ['Monday', '5AM–8PM'], ['Tuesday', '5AM–8PM'], ['Wednesday', '5AM–8PM'], ['Thursday', '5AM–8PM'], ['Friday', '5AM–8PM']]",2019-08-17 21:31:51 EDT,1.0,They are closing before 10 pm I’m here now and they are closed I drive a half a hour and I arrived to a closed store,False,False,False,False,True
Middlebury Chevrolet,"Middlebury Chevrolet, 510 US-7, Middlebury, VT 05753",0x4cca9d82bd8d9f3f:0x23b0d6180747a53c,44.001091,-73.15043639999999,"['Chevrolet dealer', 'Auto parts store', 'Auto repair shop', 'Car leasing service', 'Used car dealer']","[['Friday', '7:30AM–6PM'], ['Saturday', '8AM–3PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '7:30AM–6PM'], ['Wednesday', '7:30AM–6PM'], ['Thursday', '7:30AM–6PM']]",2013-08-09 21:23:03 EDT,1.0,"I dropped off my Chevy Aveo at Shea Motors, Middlebury, VT, at 8 a.m. to have the A/C looked at; it was blowing warm air instead of cold. The Service Repair Shop did not notify me of an estimate of costs. Nevertheless, they proceeded to work on the A/C, without my consent. The very same day, around 4:30 p.m., I called the dealership to inquire about the status of my vehicle. I was not put through to the service consultant. Instead, the phone operator relayed that my car had been ready to be picked up since 12:45 p.m. I raced down to the garage right before they closed at 5 p.m. The service consultant insisted that he had tried to contact me, but my phone had gone directly to an ""out of service"" message. His story did not convince me in the least, as my phone had been on that day. Giving him the benefit of the doubt, he never tried to place a second phone call, which suggests some very suspicious activity on Shea Motors' part. One alleged call sufficed in their customer service department. It was left up to me, the paying consumer, to get in touch with them. I never succeeded in reaching the service technician via telephone; his secretary gave me the okay to come down and claim my car. The $200 odd-bill was completely excessive: $140 for labor, $70 for parts. I strongly recommend that one avoid Shea Motors in Middlebury, VT at all costs. I most definitely feel taken advantage of, and totally kept in the dark. The strange part is that I was sent into an isolated office to submit my payment. Money was never discussed between the Service Department and me. It gave me the impression I was being ""shooed"" away, so they wouldn’t have to witness my reaction to such an exorbitant bill. To any one that is considering taking his or her automobile to Shea Motors, think it over twice. Only later on did I discover another Google review about Shea Motors, which contained many of the same negative experiences: no notification whatsoever on Shea Motors' behalf, shady business/customer service practices, etc. In summation, take your automobile to a different garage. The Service Department will feed you every excuse in the book to make up for their numerous faults. I can declare, with the utmost conviction, that Shea Motors in Middlebury, VT will take advantage of the customer in the end. Never again will they receive my patronage. From now on, I’ll take my business elsewhere.",False,False,False,False,True
Twin City Subaru,"Twin City Subaru, 142 Berlin Mall Rd, Berlin, VT 05602",0x4cb507cdc01b0bfd:0x3be1c513af28c297,44.2192637,-72.5646467,"['Subaru dealer', 'Auto parts store', 'Auto repair shop', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]",2021-01-09 16:04:10 EST,5.0,"From the moment I sent a message to inquire about a used vehicle on the lot they had at Twin City, Paul provided stellar customer service. His communication was prompt both with email and phone calls. He was forthright with all questions asked about the fees included when purchasing. He was able to schedule me an appointment to come test drive the vehicle - the dealership is safe and sanitary and provide plenty of social distancing space for potential buyers. The purchasing process as been straight forward, honest and transparent. If you are in need of a new or used car reach out to Paul Walsh at Twin City Subaru. He has alleviated the stress involved in a car purchase and has made the process simple and smooth.",False,False,False,False,True
Twin City Subaru,"Twin City Subaru, 142 Berlin Mall Rd, Berlin, VT 05602",0x4cb507cdc01b0bfd:0x3be1c513af28c297,44.2192637,-72.5646467,"['Subaru dealer', 'Auto parts store', 'Auto repair shop', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]",2020-02-26 22:38:29 EST,1.0,"I brought my Subaru to Twin City Subaru due to a recall on my airbag that I needed fixed. They were the closest Subaru dealer to me. After picking my car up I noticed a large crack in my passenger side speaker cover. I didn’t notice until the next day. I called them and was told to come in. I went in and pictures were taken I was told I’d be called the next day after the guy spoke with his manager. I never heard back. I gave it two days. I was told once again that they’d have the manager call me. I waited a few more days, nothing. I called back not once but twice was put on “hold” just for the phone to be disconnected. I’ve called the manager directly and left a detailed message with my name and number...still nothing. I’ve given up at this point and I do not plan to ever bring my car back there. I spend a good amount of monthly on my car and I refuse to let more things get broken on my car with no explanations or plan to fix it for me.",False,False,False,False,True
Twin City Subaru,"Twin City Subaru, 142 Berlin Mall Rd, Berlin, VT 05602",0x4cb507cdc01b0bfd:0x3be1c513af28c297,44.2192637,-72.5646467,"['Subaru dealer', 'Auto parts store', 'Auto repair shop', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]",2019-08-13 22:41:21 EDT,1.0,"Looking for recall repair?? I have just had a horrific experience at Twin City Subaru. I have a 2012 Impreza which I waited six months for my recall appointment, three of which the car was not driven. I understand that they are very busy in regards to these repairs. I was asked the morning I arrived for my long awaited appointment that I may need to reschedule because there were no loaner cars available. After I was told I would be pushed back out until December I simply asked if they could make some sort of loaner work or reimburse me for a rental. This was handled within a half hour of my arrival. I explained to the administrator I worked with that my car was being sold as soon as the recalls were performed and that my original plan of repairs was no longer valid. I requested a new battery and the recalls to be addressed. I had to follow up 4 times to figure out when I would need to drop the loaner back off. I was not rushed to receive my car but was concerned with the lack of flexibility in my schedule for a 2.5 hour round trip to come up last minute. My original quote was for 2 days. I dropped my vehicle off Thursday morning and I picked it up- Monday night. I would rather have it done right than rushed, plus I had a loaner in the meantime. I was told that my car was able to be pulled into the shop Monday around 12:30 and received notification that the vehicle would be ready to pick up that evening by 3. The same short notice scenario I was trying to avoid. There was work done that I did not ask for. After negotiating with Paul I was forced to pay for a portion of these charges for services I did not request. I left the dealership feeling taken advantage of but hopeful that the work that was done was done well. I noticed the smell of oil on the drive home and pulled over. By this time the service department was closed. After inspecting the car I have 2 new chips in my windshield, the a/c was left unhooked, partially drained and I did not receive a battery replacement. I came specifically to Twin City instead of Burlington Subaru because of reviews. As of right now I have nothing but horrific things to say about this outfit and my experience with their GM. I have never been so irate in my life. I am in the market for a 2018- 2019 vehicle but after the way I was treated I don't have any reason to purchase a vehicle from this establishment nor will I allow them to ""fix"" their mistakes.",False,True,False,False,False
Twin City Subaru,"Twin City Subaru, 142 Berlin Mall Rd, Berlin, VT 05602",0x4cb507cdc01b0bfd:0x3be1c513af28c297,44.2192637,-72.5646467,"['Subaru dealer', 'Auto parts store', 'Auto repair shop', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]",2016-10-27 09:10:35 EDT,1.0,"I booked my car in for service weeks in advance. Using their website I had to enter a TON of information including VIN#, etc. After all that it said I would get a message confirming it. A day later I got an email saying a certain service manager would be contacting me soon. After a week I emailed back and got a response that someone would contact me soon. After another week I called and was told I was not on the schedule. Since it was for a weekday and I was planning to drive over an hour to get there, I'd already blocked the day out. I was told they were very sorry but this has been happening with others who used the online booking - so why are they keeping the online booking up? And rather than rescheduling on the spot, I was transferred to a service manager's voicemail. I left my name and number, but she never called back. They don't want my business? Fine.",False,False,False,False,True
Twin City Subaru,"Twin City Subaru, 142 Berlin Mall Rd, Berlin, VT 05602",0x4cb507cdc01b0bfd:0x3be1c513af28c297,44.2192637,-72.5646467,"['Subaru dealer', 'Auto parts store', 'Auto repair shop', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]",2021-05-27 13:31:15 EDT,5.0,I was in the market for a car for my mother and ended up leasing a 2021 Subaru Impreza. Sales guy was very personable and knowledgable. Go see Frankie Candido @Twin City for your next Subaru!,False,False,True,False,False
Mad River Taste Place,"Mad River Taste Place, 89 Mad River Green, Waitsfield, VT 05673",0x4cb5731f8def8995:0xd95e289ab1777d4c,44.1842616,-72.83827889999999,['Gourmet grocery store'],"[['Friday', '10AM–6PM'], ['Saturday', '10AM–6PM'], ['Sunday', 'Closed'], ['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM']]",2020-02-15 15:08:48 EST,5.0,On Saturday starting at 2 PM you get free samples of cheeses and apple cider’s. They are delicious. Prices are surprisingly reasonable and this is a wonderful cozy environment. I highly recommend to stop by if you are in town.,False,False,False,False,True
Gbg Indian Kitchen,"Gbg Indian Kitchen, 471 Riverside Ave, Burlington, VT 05401",0x4cca7bb356c41307:0xe74968e09f0e3680,44.4887495,-73.20107159999999,['Indian restaurant'],"[['Friday', '11AM–2PM'], ['Saturday', '11AM–2PM'], ['Sunday', '11AM–2PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM'], ['Wednesday', 'Closed'], ['Thursday', '11AM–2PM']]",2020-07-10 19:26:20 EDT,1.0,"Haven't had the food yet... It might be good, but I will not eat here again until after the pandemic is sorted. They're terribly disorganized, the person at the counter didn't have a mask when I arrived. Eventually she did put one on, but kept pulling it down. Maybe the food is good... Maybe not... Regardless I just wouldn't feel comfortable or safe ordering from here again at this moment in time. Additionally... We ordered in advance and were sent a message saying our order would be ready at 4:45... It wasn't. It took a while to talk to someone and then was told it would be a bit longer. One other customer was also waiting and they had their food spread out. Not sure what the exact issue was, but there was a lot of confusion and uncertainty. All signs point to a lack of organization and attention to detail... Not what you want when ordering takeout during a pandemic. Update... Don't eat here. Employee at the counter was not wearing appropriate protection while handling food. At first no mask... Then wearing a mask but pulled down., Additionally, their pickup system is terrible. No one's food was ready when they said and this lead to everyone waiting for food to be clustered together in close proximity inside an enclosed building. PS... The fact that enough time has passed for me to post an update and I still don't have my food should be sign enough you shouldn't eat here. Update... The food was very good. I hope they can figure out a better system for takeaway, and that their staff realize that wearing a mask is a necessity these days and shows that they respect their customers and care about their safety and health.",False,False,False,False,True
The Men's Room,"The Men's Room, 106 Main St, Burlington, VT 05401",0x4cca7af9e0b52531:0x841bed45194091b9,44.4759975,-73.21497169999999,['Barber shop'],"[['Friday', '10AM–6PM'], ['Saturday', '10AM–4PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–7PM']]",2018-08-24 15:42:45 EDT,1.0,Disastrous experience. I went in at 2 pm and asked if they accept walk ins. They said yes. I made appt for 3pm for beard trim and hair cut. When I showed up the female barber was flustered saying that she couldn’t do a shampoo or a beard trim because of her next appointment. I asked her if she was stressed and she exclaimed yes. Afger she spent 2 minutes trimming my beard line with no razor. She checked me out. I told her I wanted to leave because she was not relaxing nor was the experience. I thought an expensive men’s salon would be a nice treat but I was wrong. Just because they charge a lot of money does not mean they have great barbers or management.,False,False,False,False,True
Soulfully Good Cafe,"Soulfully Good Cafe, 67 Central St, Woodstock, VT 05091",0x89e1d821e912eb7b:0xa3531f09c5728888,43.6260446,-72.5157802,['Cafe'],"[['Friday', '8AM–4PM'], ['Saturday', '8AM–4PM'], ['Sunday', '9AM–2PM'], ['Monday', '8AM–4PM'], ['Tuesday', 'Closed'], ['Wednesday', '8AM–4PM'], ['Thursday', '8AM–4PM']]",2021-04-26 14:58:21 EDT,1.0,"Really upset with my experience here today. I got there at 11 am and ordered an iced latte and pastry. Noticed the place was empty except for a family of three who were getting breakfast, so I sat at one of the many open tables. I was sitting down with my laptop for maybe 5 minutes, when the cashier walked over to me and asked me to move to the couches because she couldn't have me ""occupying the four-top when it's busy."" The place was basically empty. I was upset at this request, but moved because I didn't want to cause a scene. I stayed to finish my pastry. When I left, the place was still empty except for two women who were chatting at one of the tables. I left to go to Mont Vert Cafe just down the street and got food and worked there instead. When I drove past Soulfully Good, on my way home (around 2 pm), it was just as empty. When I have been at Soulfully Good in the past, I have stayed for 3 hours and usually ordered a drink or two, a pastry, and a lunch sandwich. I use my own hotspot to work. I'm new to the area, so I was careful to see if people worked at this cafe or if it was a dining-only place. I had seen a college student only get coffee and work there for 2-3 hours. I had seen an older man take a virtual zoom meeting where he was learning French. He was there before I came and was still there when I left, so he was there will over 3 hours too. This was on a much busier day than today. Had it been actually been busy and seating was limited, I would have understood the cashier's request, and gladly moved or left immediately. But given how empty it was and how others had not been asked to move before, this exchange was quiet upsetting and embarrassing. While the pastries and sandwiches are good, needless to say, I will not be returning to this place. For those who want a more welcoming experience with equally good food and drinks, I recommend Mont Vert Cafe down the street.",False,False,False,False,True
Creek House Diner,"Creek House Diner, 1837 River St, Jct of Rte 12 & 107, Bethel, VT 05032",0x4cb5280cc03245f9:0xf51406def390f221,43.80966,-72.65011200000001,"['Diner', 'Restaurant']","[['Friday', '7AM–8PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–8PM'], ['Monday', '7AM–8PM'], ['Tuesday', '7AM–8PM'], ['Wednesday', '7AM–8PM'], ['Thursday', '7AM–8PM']]",2018-09-09 21:47:02 EDT,5.0,"Great food, excellent service. Very busy on Sunday night at 7 pm, luckily they are open until 8pm. Great comfort dinners, Salsbury Steak,w/real mashed potatoes, Zucchini & Summer Squash with life left in them! The waitress was all by herself but handled the full house very well. Definitely going back, so glad they reopened after the fire last Winter. Well worth the wait. Also had Liver&Onions, Mashed Potatoes and veggies, Super!",False,False,False,False,True
The Meltdown,"The Meltdown, 83 Washington St, Barre, VT 05641",0x4cb507530f00dfef:0x99299cc0caf03265,44.1947387,-72.4978981,['Restaurant'],"[['Friday', '4–9PM'], ['Saturday', '11:30AM–9PM'], ['Sunday', '11:30AM–8PM'], ['Monday', '4–8PM'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', '4–9PM']]",2021-04-25 17:50:15 EDT,5.0,"It’s been a while since I’ve left a review for a restaurant because I hate leaving bad reviews and I’ve been very disappointed lately. That streak of bad luck has officially ended at The Meltdown. We ordered: The Philly, The Margarita, The Classic and the poutine. Even after my 17 minute drive home, my family was all very pleased with the meal. The Philly was delicious and they didn’t, at all, skimp on the meat, which was of good quality and taste. The Margarita tasted like a wonderful bruschetta in sandwich form and the garlic aioli on both added a welcomed flavor addition. The Classic was about as good of a grilled cheese that I’ve ever had and the maple dipping sauce was a uniquely Vermont surprise that was delightful. The poutine was also very good, even after the drive, which is rare. I ordered over the phone and the gentleman was very patient and kind. Upon my arrival, I was impressed with the indoor cleanliness and ambiance. Everyone was very helpful and enthusiastic and my food was ready right when they said it would be. In my case, at 5:00 pm on a Sunday, it took 25-30 minutes for my order which tells me that they are making everything fresh and to order. Overall, I’m very happy with our choice tonight and we’ll certainly be going back. Thanks for the great food, Meltdown crew!",False,False,False,False,True
The Spot,"The Spot, 210 Shelburne Rd, Burlington, VT 05401",0x4cca7bae2ee9d381:0xefc9415a426cc9ba,44.459263,-73.20773799999999,"['Eclectic restaurant', 'Bar', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop']","[['Friday', '8AM–9PM'], ['Saturday', '8AM–9PM'], ['Sunday', '8AM–3PM'], ['Monday', '8AM–3PM'], ['Tuesday', '8AM–3PM'], ['Wednesday', '8AM–9PM'], ['Thursday', '8AM–9PM']]",2019-05-16 15:11:29 EDT,5.0,"OMG, great food, delightful menu, great place to bring visitors to impress them--get there early to beat the locals! Breakfast till 3 pm!",False,False,False,False,True
Eastwood Animal Clinic,"Eastwood Animal Clinic, 298 US-4, Rutland, VT 05701",0x89e024341d9aae25:0x98c612dadd50b796,43.623296,-72.951791,['Animal hospital'],"[['Friday', '8AM–7PM'], ['Saturday', '8AM–7PM'], ['Sunday', '8AM–5PM'], ['Monday', '8AM–7PM'], ['Tuesday', '8AM–7PM'], ['Wednesday', '8AM–7PM'], ['Thursday', '8AM–7PM']]",2020-10-25 14:18:21 EDT,5.0,"Our dog needed emergency care while we were at a campground 45 minutes from Rutland. Dr. Bruce saw us at 8 PM, instantly made the correct diagnosis and instituted appropriate care. He is the very definition of excellent, compassionate patient care. Same goes for his staff. He is one of the best vets we have seen in the 40 years we have had canine family members.",False,False,False,False,True
Mad River Veterinary Service,"Mad River Veterinary Service, 637 Mill Brook Rd Bldg A, Waitsfield, VT 05673",0x4cb572fc582ac24d:0x9db1c338ffb224a5,44.1827168,-72.855113,"['Veterinarian', 'Veterinary pharmacy']","[['Friday', '8AM–5PM'], ['Saturday', '9AM–12PM'], ['Sunday', 'Closed'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM']]",2021-03-01 16:49:49 EST,2.0,"I’m very disappointed to have to leave this review after such a spectrum of experience with Mad River Vet & Boarding. While visiting the area, we used their services to board our dog while skiing on a Saturday and Sunday at Sugarbush. Saturday was a great experience – our dog was walked and care for wonderfully. However, on Sunday we coordinated a morning drop off and when we returned 5 hours later, found our dog had not been check-in on, had his pen area tightened because a gate came loose, and had been sitting in his poop during the visit because he wasn’t taken for a walk. Evidently the Boarding team only visits the pets at 8:30am and 4:30pm on Sundays. The team at Mad River Vet & Boarding was responsive the next day when we called to find out what happened but hearing a “we told you this on the phone”… nothing in writing or on the website was very disheartening and gaslighting. Advertising “first rate care” and only visiting animals twice with an 8 hour span in between doesn’t match. It’s also worth noting that there was no “boarding” number to call, so we left a message confirming drop off with the main line, which appears to be ignored on Sundays. For this group to say that “your pets’ health and well-being are very important to [their] whole team and [they] take every possible measure to give your animals the care they deserve”, I hope serious consideration goes into how weekend boarding is treated moving forward.",False,False,False,False,True
Tops Friendly Markets,"Tops Friendly Markets, 12 S Main St &, Norton Pl, Rutland, VT 05701",0x89e024673bd84b07:0xa4153b1eb814066,43.6095103,-72.97179299999999,['Supermarket'],"[['Friday', '6AM–10PM'], ['Saturday', '6AM–10PM'], ['Sunday', '6AM–10PM'], ['Monday', '6AM–10PM'], ['Tuesday', '6AM–10PM'], ['Wednesday', '6AM–10PM'], ['Thursday', '6AM–10PM']]",2019-12-04 15:17:33 EST,1.0,"Was not too happy the last time I was in the store on 12 3 2019. The store stunk inside! It stunk bad! Plus, I thought the store was on the dirty side",False,True,False,False,False
Five Guys,"Five Guys, 5 N Main St, Rutland, VT 05701",0x89e02507737321e7:0xe142aab1cacf8a1f,43.6090468,-72.97268079999999,"['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']","[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM']]",2019-05-28 14:05:36 EDT,2.0,"Poor follow up on mistake. I got a to go order in late March. One regular burger was missing the second patty and the other one was missing the onions. I sent a comment/complaint at the website (id 14505668), and eventually got a response apologizing and promising a gift card. No card after 3 weeks so I sent another message with my address just in case that was the problem. Got another response from district manager saying he would get right on it. That was over a month ago. Still no gift card. It’s not the gift card that disappoints me so much as the lack of commitment to make a situation right.",False,False,False,False,True
Vermont State House,"Vermont State House, 115 State St, Montpelier, VT 05633",0x4cb5a78ce4fcd0ef:0xf45bf416650b4910,44.2625716,-72.5805275,"['State government office', 'Government office', 'Historical place', 'Tourist attraction']","[['Friday', '7:45AM–4:30PM'], ['Saturday', '11AM–3PM'], ['Sunday', 'Closed'], ['Monday', '7:45AM–4:30PM'], ['Tuesday', '7:45AM–4:30PM'], ['Wednesday', '7:45AM–4:30PM'], ['Thursday', '7:45AM–4:30PM']]",2019-10-01 21:14:15 EDT,2.0,"Not good treatment of m'ikmaq , Native american veterans and abeneki . wabanaki are also part romani. in 1991 -1996 I attended some state school scouting programs/ st Boy scout troop 111 in Brandon . and law enforcement explorer post 111 at brandon district court. They were also using indian scouting programs at industrial schools. They were for early forms of indian education in vermont. they were though the brandon state school ( supposedly for the feeble minded indians) Recently i learned about orange shirt day . it is a day for survivors of residential and industrial schools. a few Modern day industrial schools still exist to day such as job corps in vermont and maine",False,True,False,False,False
